date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qbelo_prob1,qbelo_prob2,qb1_game_value,qb2_game_value,score1,score2,result
2022-10-02,2022,0,,IND,TEN,1511.86775314706,1532.46055860042,0.563561343941349,0.436438656058651,1515.89541182902,1509.22945689149,94.1488802760571,135.578645179632,0.567443250108719,0.432556749891281,213.744430719074,121.868064515857,17,24,loss
2022-10-02,2022,0,,PIT,NYJ,1490.55094401394,1337.88471709035,0.77781658731673,0.22218341268327,1451.3240494489,1355.88147226792,155.304667883913,81.8811957625061,0.709732046049233,0.290267953950767,-125.770528066883,75.5164522612705,20,24,loss
2022-10-02,2022,0,,DET,SEA,1409.58591275454,1484.10779775186,0.486300335731113,0.513699664268887,1418.94394578751,1401.23586040927,159.034949973737,145.68687458518,0.613331731507159,0.386668268492841,349.106338418082,433.358332422622,45,48,loss
2022-10-02,2022,0,,NYG,CHI,1393.04188572429,1465.50336786899,0.48926371454723,0.51073628545277,1417.47608762271,1436.78534523802,116.226298062369,70.2328559238402,0.580295893716159,0.419704106283841,245.21044087276,-11.5911389056907,20,12,win
2022-10-02,2022,0,,DAL,WSH,1559.34503177358,1424.45684749266,0.759629418207395,0.240370581792605,1574.48195571944,1443.67491608608,47.5680547237279,118.540926640771,0.577848737577422,0.422151262422578,158.958695456462,38.5410475668029,25,10,win
2022-10-02,2022,0,,BAL,BUF,1544.04548714755,1657.84294742255,0.430232956223354,0.569767043776646,1570.85397843717,1649.52219950431,223.817654965638,291.004304422318,0.46410703405451,0.53589296594549,167.292593945323,198.427606589995,20,23,loss
2022-10-02,2022,0,,ATL,CLE,1448.24312859452,1521.06421908406,0.488746446832023,0.511253553167977,1390.4504662998,1517.14919402756,122.868312330911,133.087960494729,0.46664792382573,0.53335207617427,-44.3513824062411,106.051485177348,23,20,win
2022-10-02,2022,0,,PHI,JAX,1566.14042957857,1443.85084413156,0.746139091301122,0.253860908698878,1591.15587871754,1484.10533193972,197.532297539532,147.103267747224,0.717615707452057,0.282384292547943,103.622595779447,11.0626392407553,29,21,win
2022-10-02,2022,0,,HOU,LAC,1389.47271605828,1457.57946132553,0.495529153322,0.504470846678,1358.87388694648,1492.9875242115,117.158905398717,220.300380839894,0.358929498621981,0.641070501378019,83.832944599366,293.742870347461,24,34,loss
2022-10-02,2022,0,,CAR,ARI,1417.6310179546,1479.56983097462,0.50440528819787,0.49559471180213,1420.17435527919,1472.6974010801,84.4153898416402,192.223473929467,0.488748071072624,0.511251928927376,-12.0281549049215,241.811975078146,16,26,loss
2022-10-02,2022,0,,GB,NE,1592.55956745513,1501.67018926106,0.710409024302324,0.289590975697676,1590.65270547902,1484.20615551106,223.296430823706,121.360706710648,0.73443898129172,0.26556101870828,169.660995038035,21.7351403415151,27,24,win
2022-10-02,2022,0,,OAK,DEN,1448.96077796215,1465.83299255026,0.568821814910919,0.431178185089081,1457.6786290031,1527.09276911751,146.385219089541,140.850088682242,0.474958505998602,0.525041494001398,141.510212698078,234.846967106314,32,23,win
2022-10-02,2022,0,,TB,KC,1645.31387862427,1641.44654607686,0.5978301648134,0.4021698351866,1629.01012363888,1606.31697491772,213.095647526293,263.70312365557,0.58927059008091,0.41072940991909,402.209853360295,223.68342042395,31,41,loss
2022-10-03,2022,0,,SF,LAR,1562.40737553479,1604.31028980685,0.533190498398044,0.466809501601956,1544.19722471878,1577.18487293519,124.57999406541,173.741708207039,0.551746943497436,0.448253056502564,207.128779191889,-6.5438233338192,24,9,win
2022-10-06,2022,0,,DEN,IND,1446.40158985797,1487.94705432856,0.533702608136162,0.466297391863838,1502.72078634571,1491.77923800611,150.24977652465,106.108435320359,0.604539097850764,0.395460902149236,-32.4290476943106,-59.9690069212011,9,12,loss
2022-10-09,2022,1,,GB,NYG,1600.05744361846,1415.5623119932,0.743080074721492,0.256919925278508,1597.46816381845,1435.45969721141,217.932887245139,129.124712343409,0.702683373007178,0.297316626992822,190.914709055219,227.194674340064,22,27,loss
2022-10-09,2022,0,,MIN,CHI,1538.61429526649,1442.98294160008,0.715992368895324,0.284007631104676,1549.96148908229,1418.80173564932,175.390477342723,62.050456440887,0.760126597412011,0.239873402587989,297.926209844747,202.735593631917,29,22,win
2022-10-09,2022,0,,JAX,HOU,1433.57025857813,1365.74168770896,0.682356533423428,0.317643466576572,1472.54729743097,1342.41422256305,133.499204896577,113.826309318782,0.76669435753846,0.23330564246154,94.8820178457126,71.3477570060996,6,13,loss
2022-10-09,2022,0,,TB,ATL,1615.71670595005,1462.46865929848,0.778394854648512,0.221605145351488,1599.92084863779,1405.39579811888,232.007068109693,106.146342857196,0.821200154313861,0.178799845686139,262.745201934106,92.0155404183774,21,15,win
2022-10-09,2022,0,,NO,SEA,1487.70092839369,1497.53280086395,0.578732725909592,0.421267274090408,1465.83477326384,1418.88391963512,96.1616540664361,174.454020368925,0.570718359062976,0.429281640937024,72.567312512802,256.376505641474,39,32,win
2022-10-09,2022,0,,CLE,LAC,1506.8386883801,1481.31048967485,0.627410137229428,0.372589862770572,1502.20386220848,1509.44718859493,130.384312962991,227.64462979065,0.476792547476601,0.523207452523399,190.487588385023,202.362477729696,28,30,loss
2022-10-09,2022,0,,WSH,TEN,1412.23805087602,1556.38125741892,0.38803372496252,0.611966275037481,1420.83215599413,1533.3456307144,110.540938733374,134.207587113255,0.409368694919429,0.590631305080571,261.763500198745,-9.07294830073632,17,21,loss
2022-10-09,2022,0,,BUF,PIT,1669.51269509681,1462.76486129255,0.826970407682811,0.17302959231719,1662.24548870843,1426.74327437806,281.746634639086,104.2866,0.877202160480171,0.122797839519829,481.236920663832,185.954255263682,38,3,win
2022-10-09,2022,0,,NYJ,MIA,1365.67079981174,1566.64646521365,0.313729901496904,0.686270098503096,1380.46224733876,1546.46520162969,81.2447214123824,129.30248800641,0.356228053895643,0.643771946104357,121.361896414955,-38.0057106479137,40,17,win
2022-10-09,2022,0,,NE,DET,1494.17231309773,1396.16090964245,0.718770099256244,0.281229900743756,1477.39069717163,1401.29588656166,51.23646,178.042088818171,0.544278571168785,0.455721428831215,108.386706817116,33.7642363017587,29,0,win
2022-10-09,2022,0,,CAR,SF,1393.40709048109,1588.02385166035,0.32166425369465,0.67833574630535,1396.81804216046,1568.6525112527,74.7710353669841,132.834872578058,0.304993655633397,0.695006344366603,-8.89034115150324,175.567667339864,15,37,loss
2022-10-09,2022,0,,ARI,PHI,1503.79375844813,1576.421015132,0.489025258266415,0.510974741733585,1496.05371419883,1602.71391322629,197.182324044335,188.141327363523,0.415962785175685,0.584037214824315,242.135798294342,307.31954385595,17,20,loss
2022-10-09,2022,0,,LAR,DAL,1578.69381368129,1571.56382839022,0.602337334335302,0.397662665664698,1552.72958640127,1597.32471581139,155.713155052953,58.7071187970013,0.663044227022527,0.336955772977473,133.270286204088,-14.4613687520801,10,22,loss
2022-10-09,2022,0,,BAL,CIN,1532.37573947329,1570.20464767434,0.539022822572558,0.460977177427442,1558.13068923305,1561.03095347211,218.165148863607,164.597995400786,0.599463560474893,0.400536439525107,156.513508804626,143.26251727612,19,17,win
2022-10-10,2022,0,,KC,OAK,1671.04371875108,1468.39218065444,0.823570254634364,0.176429745365636,1635.40624991881,1482.0506117749,259.701153332408,145.897718450395,0.778037212554686,0.221962787445314,303.260909766623,149.085651707906,30,29,win
2022-10-13,2022,0,,CHI,WSH,1431.97512385011,1400.18145337725,0.635801916290146,0.364198083709854,1409.65839649376,1408.02577677585,76.1189701599901,125.663194879911,0.555614036161055,0.444385963838945,67.9069901299254,-38.0938096318652,7,12,loss
2022-10-16,2022,0,,NYG,BAL,1444.62823704821,1542.38087492355,0.453004296109443,0.546995703890557,1462.47529229883,1566.65980607117,138.931708543074,211.999984857709,0.41487164699654,0.58512835300346,79.6356824279395,177.705264618083,24,20,win
2022-10-16,2022,0,,IND,JAX,1502.90388975565,1403.3683594608,0.720540178620969,0.279459821379031,1509.12182075169,1437.35526284553,89.5006910962025,129.637486191491,0.638658630986731,0.361341369013269,440.646660171419,239.42869570603,34,27,win
2022-10-16,2022,0,,MIA,MIN,1520.15275665593,1549.62211301646,0.550955196755852,0.449044803244148,1503.54058260181,1559.10482823785,1.36026000000002,187.644050592926,0.305053851672741,0.694946148327259,21.6251049659466,99.0900926098324,16,24,loss
2022-10-16,2022,0,,NO,CIN,1504.79235009516,1560.19951222408,0.513801696434051,0.486198303565949,1483.29545323506,1552.50183663399,93.8022199110728,162.46444758832,0.417227779479242,0.582772220520758,99.4841243800199,404.563971375026,26,30,loss
2022-10-16,2022,0,,PIT,TB,1451.7271608645,1623.56281705882,0.350920506806253,0.649079493193747,1419.12507864354,1606.13175730623,112.453365526368,235.080881492134,0.266423783399804,0.733576216600196,91.3410544130835,154.531365646266,20,18,win
2022-10-16,2022,0,,CLE,NE,1492.46146778849,1511.98298029505,0.565077544926081,0.434922455073919,1491.80394626745,1507.96199270878,136.394640505194,56.9514846817115,0.585744748335705,0.414255251664295,-52.4376844977041,262.500644858836,15,38,loss
2022-10-16,2022,0,,GB,NYJ,1570.99151856345,1412.16450836946,0.783885032221727,0.216114967778273,1570.45256873103,1423.38686636664,215.231069426147,85.2564389126396,0.763747164442916,0.236252835557084,89.2608659001071,4.60123163868621,10,27,loss
2022-10-16,2022,0,,ATL,SF,1454.62254818971,1607.07306294886,0.376740667720582,0.623259332279418,1399.18488945044,1586.61069950298,104.733262613314,137.108152054239,0.283597085232963,0.716402914767037,320.530466921697,197.764232853026,28,14,win
2022-10-16,2022,0,,SEA,ARI,1480.44137916248,1490.28194386947,0.578720526895929,0.421279473104071,1401.4232396639,1484.82176467452,182.64626889618,201.677671469336,0.469621029374876,0.530378970625124,57.9498576787772,100.915237902787,19,9,win
2022-10-16,2022,0,,LAR,CAR,1546.74710222244,1374.35787919258,0.796817684003874,0.203182315996126,1516.79544453989,1378.85985391018,153.468868168067,17.0866960042586,0.804271475661248,0.195728524338752,185.565574988496,3.7179907011489,24,10,win
2022-10-16,2022,0,,KC,BUF,1673.22426906861,1680.55039552486,0.582245320737065,0.417754679262935,1638.20601835742,1669.86368444295,264.057128975829,301.69566324156,0.504490181646801,0.495509818353199,207.972833516123,313.857660138136,20,24,loss
2022-10-16,2022,0,,PHI,DAL,1589.93282971066,1603.51053984907,0.573466960770279,0.426533039229721,1613.9458627506,1633.25885767277,200.059149012766,51.3902700420932,0.732767101266187,0.267232898733813,136.803062909508,-35.9847006047496,26,17,win
2022-10-17,2022,0,,LAC,DEN,1495.68771026646,1431.44475443088,0.677866052071317,0.322133947928683,1519.84710453596,1485.37820360013,225.116414584555,131.981894102754,0.644344735841221,0.355655264158779,124.825734440484,50.9094999813965,19,16,win
2022-10-20,2022,0,,ARI,NO,1470.57242896066,1488.18128091291,0.56778149101509,0.43221850898491,1459.13916620818,1470.21067043133,191.601428112681,94.3704103579674,0.617404746875096,0.382595253124904,187.622063821899,272.488655810464,42,34,win
2022-10-23,2022,0,,TEN,IND,1568.43785491769,1513.71755510001,0.66578124995659,0.33421875004341,1546.15200993268,1523.50282974883,119.879533571856,124.615288003724,0.615817714603401,0.384182285396599,33.7135519363536,85.2916162044332,19,10,win
2022-10-23,2022,0,,CAR,TB,1364.42510855186,1608.57316026248,0.262840077437089,0.737159922562911,1369.32320168399,1588.61228991577,15.7498254739476,227.025929907547,0.205178987687266,0.794821012312734,212.140292708054,186.483587254696,21,3,win
2022-10-23,2022,0,,DAL,DET,1584.31660214232,1378.35024244513,0.826325764821206,0.173674235178794,1621.86023068819,1370.72459102451,174.2386939892,163.61430356653,0.837996406243118,0.162003593756882,113.823662491885,33.8992007796578,24,6,win
2022-10-23,2022,0,,BAL,CLE,1524.50767404982,1455.7863818311,0.683469328387171,0.316530671612829,1547.29957715273,1453.52638099355,208.570512833746,117.511408004904,0.777251552045486,0.222748447954514,78.4019036315193,109.940189322167,23,20,win
2022-10-23,2022,0,,WSH,GB,1424.01410349588,1520.54469862846,0.454747989570074,0.545252010429926,1428.29381288884,1521.79412018748,94.31476612965,202.634049073543,0.419365514397056,0.580634485602944,156.137461072377,197.137931639054,23,21,win
2022-10-23,2022,0,,JAX,NYG,1392.55469411644,1462.50143792194,0.492881544413353,0.507118455586647,1422.97425384839,1481.83552121727,140.616607142944,133.002105931561,0.492511221247759,0.507488778752241,202.776292402804,360.500618178472,17,23,loss
2022-10-23,2022,0,,CIN,ATL,1576.81058140633,1489.77626797901,0.705822374692614,0.294177625307386,1565.58661943772,1441.04937140159,186.67439996699,126.312983044152,0.746910167027539,0.253089832972461,493.092312225998,92.1662091766439,35,17,win
2022-10-23,2022,0,,OAK,HOU,1466.21163033691,1395.94358682629,0.68539241690417,0.31460758309583,1479.25084333629,1377.60625714849,146.216511776146,109.578454087514,0.72525276853336,0.27474723146664,212.864207969052,195.664155293917,38,20,win
2022-10-23,2022,0,,DEN,NYJ,1423.00888522519,1462.61132830445,0.536485058229738,0.463514941770263,1475.95932918151,1472.04531491019,5.57439931006847,77.1909181852443,0.416315449930239,0.583684550069761,24.0441136207269,60.4707387340848,9,16,loss
2022-10-23,2022,0,,LAC,SEA,1504.12357947215,1500.15089407129,0.597975966832631,0.402024033167369,1529.26597895458,1427.10583813024,215.087346570148,170.176627774439,0.701099155500114,0.298900844499886,195.825767023273,150.960315997952,23,37,loss
2022-10-23,2022,0,,SF,KC,1571.91934315956,1653.97796571348,0.475470376596359,0.524529623403641,1544.74621755183,1621.94404207969,143.173760134117,258.448699429859,0.487353525184417,0.512646474815583,73.7310681468537,395.220234591237,23,44,loss
2022-10-23,2022,0,,MIA,PIT,1495.5438699495,1466.71681766084,0.631838455075784,0.368161544924216,1490.95347876226,1436.644546034,160.364439811105,110.34213441504,0.719832874373222,0.280167125626778,225.641088379577,96.4118789949658,16,10,win
2022-10-24,2022,0,,NE,CHI,1548.65806625244,1408.14247373148,0.765494475018146,0.234505524981854,1546.23955798268,1389.39036038077,138.265964220628,75.2977721569837,0.783306347015541,0.216693652984459,-6.19282813464711,191.380490742806,14,33,loss
2022-10-27,2022,0,,TB,BAL,1561.31438600379,1532.78090111092,0.631445263085733,0.368554736914267,1536.20179144355,1552.92076920448,222.971695642262,195.553651913523,0.540015223934287,0.459984776065713,145.659470871684,267.499569088277,22,27,loss
2022-10-30,2022,1,,JAX,DEN,1373.41566461424,1400.43651569372,0.461192081457852,0.538807918542148,1403.85183647045,1459.09523835012,146.83257566893,123.874654690618,0.451171912995324,0.548828087004676,17.8134928130056,66.5618782851752,17,21,loss
2022-10-30,2022,0,,DAL,CHI,1593.42252144071,1458.73275450748,0.759420802412675,0.240579197587325,1630.30462271622,1441.62181219049,168.197190839468,86.9060440155659,0.815332620577063,0.184667379422937,338.93310428771,294.1905317563,49,29,win
2022-10-30,2022,0,,NYJ,NE,1485.18369783592,1498.06778547644,0.57444332530032,0.42555667469968,1488.90940574158,1494.00810617296,75.5189002401283,123.820084985101,0.556314055607149,0.443685944392851,79.4777572212908,0.698198955315526,17,22,loss
2022-10-30,2022,0,,PHI,PIT,1609.12676741741,1452.97471422458,0.781265017603177,0.218734982396823,1625.34448973518,1426.49705226277,193.73354040244,108.949108873032,0.863562685543557,0.136437314456443,294.515324976224,10.9908254411129,35,13,win
2022-10-30,2022,0,,MIN,ARI,1574.23099972289,1489.16552958226,0.70346362688396,0.296536373116041,1571.6919320774,1475.33993602805,178.788654794617,191.203491683603,0.727785959441867,0.272214040558133,228.470514035565,227.750140733274,34,26,win
2022-10-30,2022,0,,ATL,CAR,1473.57230585159,1411.68388281055,0.674899292178596,0.325100707821404,1427.31856411062,1421.73370015621,122.898305657402,35.3888721973585,0.642614515800759,0.357385484199241,223.985698907586,114.973987630324,37,34,win
2022-10-30,2022,0,,NO,OAK,1469.58818029131,1483.66533749008,0.572763568355907,0.427236431644093,1454.00990061146,1494.27855046153,112.182234903217,152.881281395436,0.480758245937819,0.519241754062181,225.117238544846,-70.9427483535708,24,0,win
2022-10-30,2022,0,,DET,MIA,1369.24432314674,1509.28597338576,0.393654946732075,0.606345053267926,1362.28019899648,1501.10097253349,150.642793287843,166.892104667952,0.342654172614322,0.657345827385678,271.077576060842,374.738770382915,27,31,loss
2022-10-30,2022,0,,HOU,TEN,1378.48987967312,1583.03485306235,0.309323170653392,0.690676829346608,1362.57855002325,1563.20877012352,118.187024208154,74.36088,0.352068897458936,0.647931102541064,-6.4566735901635,-90.5227114137756,10,17,loss
2022-10-30,2022,0,,IND,WSH,1499.12055695535,1436.16871565703,0.676240977330446,0.323759022669554,1506.44606955799,1441.38808432231,14.50944,100.497035623923,0.541547558516385,0.458452441483615,109.037326072726,260.684165355161,16,17,loss
2022-10-30,2022,0,,LAR,SF,1556.67987286316,1542.75152567626,0.611672532379476,0.388327467620524,1526.33209676608,1514.73750109083,156.67853885011,136.229490935391,0.583248083928648,0.416751916071352,186.9955138773,251.988382181717,14,31,loss
2022-10-30,2022,0,,SEA,NYG,1533.58610757148,1481.64046742414,0.662217805249864,0.337782194750136,1467.81881278059,1500.95793859521,168.25499659679,155.751957156252,0.516844116901452,0.483155883098548,198.213768798289,-29.1592303122661,27,13,win
2022-10-30,2022,0,,BUF,GB,1699.79669887999,1508.39008646731,0.813966903301247,0.186033096698753,1686.12566072068,1508.69984875401,302.911862931218,202.084437330094,0.840742788012835,0.159257211987165,142.356879034383,179.720482855941,27,17,win
2022-10-31,2022,0,,CLE,CIN,1447.51315477,1593.01454353375,0.386178790884402,0.613821209115598,1447.9051889418,1579.31742672869,116.754286136631,217.316191192891,0.281390433953232,0.718609566046768,282.884189733437,108.768099465568,32,13,win
2022-11-03,2022,0,,HOU,PHI,1366.39280260908,1621.59069339586,0.250702885773003,0.749297114226997,1348.60923230921,1632.81237283722,105.722654428322,203.811718859818,0.176852773925555,0.823147226074445,47.6975751846822,207.669715172538,17,29,loss
2022-11-06,2022,0,,CHI,MIA,1445.30279113944,1521.5392789933,0.483835029651709,0.516164970348291,1431.55750054548,1511.59094648559,107.634492789639,187.676771239448,0.414332438488158,0.585667561511842,474.299988273424,332.84274008895,32,35,loss
2022-11-06,2022,0,,WSH,MIN,1446.12230630755,1586.43002510154,0.393289424343055,0.606710575656945,1448.9955902377,1582.79226239924,116.515748597046,183.756840718712,0.369962035913142,0.630037964086858,33.5089247122357,100.251750784715,17,20,loss
2022-11-06,2022,0,,NYJ,BUF,1464.0989344463,1707.78717845278,0.263353243225244,0.736646756774756,1468.61120737483,1692.87642012667,75.9147859382444,286.856364541535,0.236817074023184,0.763182925976816,190.830749728769,122.729580023175,20,17,win
2022-11-06,2022,0,,NE,IND,1519.15254886606,1489.16696630482,0.63338842858098,0.36661157141902,1514.30630453971,1498.8385636426,111.507896382122,23.9622286072726,0.704172421974872,0.295827578025128,37.0762481030278,-164.439839624149,26,3,win
2022-11-06,2022,0,,DET,GB,1356.9910175392,1500.39960689452,0.38903838418808,0.61096161581192,1351.79022504438,1501.94908934802,162.686271565143,199.848041882679,0.3805460568912,0.6194539431088,113.095326098289,37.1881228793953,15,9,win
2022-11-06,2022,0,,ATL,LAC,1482.09448166277,1470.68836597196,0.608218273989988,0.391781726010012,1436.78864716437,1488.55300430423,133.00704498242,213.16118861546,0.471419362568621,0.528580637431379,31.178591213679,145.821579264433,17,20,loss
2022-11-06,2022,0,,JAX,OAK,1358.7505837283,1456.78315219808,0.452605032877193,0.547394967122807,1389.55043955781,1460.64655581819,133.930667383338,130.498878420536,0.505514107144689,0.494485892855311,300.947667633229,159.890075386542,27,20,win
2022-11-06,2022,0,,CIN,CAR,1554.84082836828,1403.16170699937,0.77683304492361,0.22316695507639,1532.81981322349,1412.26361710246,206.461382020159,43.347383740655,0.793426220813666,0.206573779186334,251.362704977832,-108.48372873761,42,21,win
2022-11-06,2022,0,,ARI,SEA,1476.96650420361,1550.95732659412,0.487064053899265,0.512935946100735,1464.23960570621,1493.84848441916,194.85815658857,171.25087381694,0.525547483858579,0.474452516141421,194.685022218972,244.073279349412,21,31,loss
2022-11-06,2022,0,,TB,LAR,1537.68167552013,1520.00488149532,0.616785371119878,0.383214628880122,1516.60199421217,1491.69676322887,215.240473165204,159.710236352829,0.627330264001159,0.372669735998841,233.745254088256,-3.30911835051201,16,13,win
2022-11-06,2022,0,,KC,TEN,1683.14578319678,1595.13193012639,0.706991814542364,0.293008185457636,1651.95275854069,1577.17808783756,272.125852945997,57.8725208586225,0.783409372561983,0.216590627438017,354.192451104971,-82.7791942448638,20,17,win
2022-11-07,2022,0,,NO,BAL,1496.47036558331,1556.41361159458,0.507276740158523,0.492723259841477,1487.6418952548,1572.52056643586,123.47573526738,202.748243630999,0.4075862619747,0.5924137380253,25.1527883437248,165.880680079733,13,27,loss
2022-11-10,2022,0,,CAR,ATL,1390.60231706876,1464.62435186495,0.487019165807449,0.512980834192551,1400.71970917613,1423.83518827802,28.1642724928284,122.824199605546,0.472322283825986,0.527677716174014,5.17679131683651,85.9708607445653,25,15,win
2022-11-13,2022,1,,TB,SEA,1547.92181303861,1574.22082662522,0.462224796155938,0.537775203844062,1526.52647670484,1519.25785259638,217.09095125751,178.533114370188,0.490988974940949,0.509011025059051,224.517062123649,258.512628582638,21,16,win
2022-11-13,2022,0,,BUF,MIN,1685.55745231126,1596.97341485804,0.707671283790134,0.292328716209866,1669.56219578686,1592.63597700878,270.443686089699,175.406331725312,0.691958162117931,0.308041837882069,289.199769492249,114.925503257956,30,33,loss
2022-11-13,2022,0,,TEN,DEN,1587.53630710522,1415.10159657966,0.796860073557205,0.203139926442795,1571.72636829505,1473.39663526276,111.262935408305,118.143377050074,0.689300714211214,0.310699285788786,237.32910918798,-58.8908804346539,17,10,win
2022-11-13,2022,0,,NYG,HOU,1464.2692484015,1354.55538564739,0.732184425290804,0.267815574709196,1474.92826695664,1340.51923361892,137.2608384094,99.9201465039578,0.802861961719683,0.197138038280317,192.632520429537,89.2693713739991,24,16,win
2022-11-13,2022,0,,MIA,CLE,1534.88586683595,1485.68686993547,0.658672106741809,0.341327893258191,1522.7730986822,1494.40280244699,202.193368124399,133.367276496311,0.692589465156061,0.307410534843939,379.835985507914,129.791279875379,39,17,win
2022-11-13,2022,0,,PIT,NO,1440.51078824613,1468.93245144786,0.552446826397083,0.447553173602917,1419.02916916073,1466.19976352137,99.1532805298405,113.643440575014,0.528570304138512,0.471429695861488,109.702937091371,-2.72415025696274,20,10,win
2022-11-13,2022,0,,KC,JAX,1690.74140621795,1381.86313077552,0.895875705706338,0.104124294293662,1657.4044780832,1410.07977367609,280.332512761894,150.632367408327,0.849448310974686,0.150551689025314,408.271862632841,174.766056483004,27,17,win
2022-11-13,2022,0,,CHI,DET,1431.95620329679,1381.64730231146,0.660107069632146,0.339892930367855,1420.37534834887,1376.86288097861,144.301042338018,157.727177018457,0.654804191022449,0.345195808977551,355.725007751051,189.116894100127,30,31,loss
2022-11-13,2022,0,,OAK,IND,1433.67060515086,1466.82917996897,0.54569563079955,0.45430436920045,1440.11722169991,1481.24055692759,133.437998117136,120.682920823795,0.648797444927951,0.351202555072049,198.208726713501,261.776575267192,20,25,loss
2022-11-13,2022,0,,GB,DAL,1475.74332212226,1606.85248480875,0.405993061363998,0.594006938636002,1476.87643341379,1640.36893436123,183.58204998235,185.270782184292,0.271983418543495,0.728016581456505,269.21729618411,154.266850808999,31,28,win
2022-11-13,2022,0,,LAR,ARI,1509.76474397684,1453.70300417251,0.667497306337568,0.332502693662432,1481.7722807362,1438.83023752899,29.7891111184017,140.840361575009,0.517302890046187,0.482697109953813,37.1359063975667,199.584282399468,17,27,loss
2022-11-13,2022,0,,SF,LAC,1579.4265170441,1488.15849576978,0.710857232622946,0.289142767377054,1549.37283462804,1501.50646319058,147.805380060024,206.427227680358,0.697610515284573,0.302389484715427,197.22595266862,100.39202919906,22,16,win
2022-11-14,2022,0,,PHI,WSH,1633.42811035755,1435.57891655105,0.819517449139365,0.180482550860635,1640.90237152751,1439.15187562816,204.19751849109,108.215066208565,0.837474766988452,0.162525233011548,207.405454261104,37.6889874410732,21,32,loss
2022-11-17,2022,0,,GB,TEN,1492.72292202695,1595.16169062822,0.446328857432761,0.553671142567239,1498.76290838808,1583.88306993546,192.145574602526,123.869552786273,0.41957170277127,0.58042829722873,196.799954602704,244.859799284174,17,27,loss
2022-11-20,2022,0,,NYG,DET,1475.17239036553,1391.30449305477,0.702023551882285,0.297976448117715,1482.72666793568,1386.42373196658,142.798006611414,160.866148726624,0.710833915738968,0.289166084261032,189.405048379123,108.202193820924,18,31,loss
2022-11-20,2022,0,,BUF,CLE,1664.46409101972,1465.33849367003,0.820601667572551,0.17939833242745,1649.06734590014,1476.28702684078,272.319294429954,133.009676834218,0.827141955756057,0.172858044243943,140.700477248144,413.075519110683,31,23,win
2022-11-20,2022,0,,BAL,CAR,1583.95152573003,1415.30510770509,0.793307199122827,0.206692800877173,1593.96269816929,1426.24943700561,199.061487275872,66.4048977151355,0.816747388029731,0.183252611970269,121.898608722962,-52.0385600578364,13,3,win
2022-11-20,2022,0,,NE,NYJ,1541.49033520191,1486.32866058782,0.666346372294539,0.333653627705461,1531.90431125472,1491.92543171464,104.064731554213,87.4063823172969,0.610833620761127,0.389166379238873,86.1993920376412,-27.8815566273163,10,3,win
2022-11-20,2022,0,,ATL,CHI,1439.92156122862,1422.29901255348,0.616711561972425,0.383288438027576,1398.30546044854,1410.8144973609,119.138865719448,165.443438879321,0.505272023843063,0.494727976156937,182.927340410746,105.20424276662,27,24,win
2022-11-20,2022,0,,IND,PHI,1486.67147116802,1587.17323360309,0.449085935320583,0.550914064679417,1498.62653981594,1593.09168583754,134.792286268135,204.518312068092,0.440692835169019,0.559307164830981,113.320829084645,280.004581393451,16,17,loss
2022-11-20,2022,0,,HOU,WSH,1343.65224368336,1481.83379330551,0.396213640698927,0.603786359301073,1332.72083263988,1486.96256131813,98.8550689909619,101.162458331816,0.35764552368295,0.642354476317049,-83.4985274363259,107.067185423685,10,23,loss
2022-11-20,2022,0,,NO,LAR,1447.81976902907,1475.88884621249,0.552948601988308,0.447051398011692,1443.79339706363,1456.82713479225,102.006681491817,143.408300882495,0.536419409026196,0.463580590973804,281.641359295119,173.814081252427,27,20,win
2022-11-20,2022,0,,DEN,OAK,1407.47621305666,1413.82831395181,0.583608497008737,0.416391502991263,1461.23993362235,1422.73123881156,100.439951301601,139.915070976773,0.609431766991886,0.390568233008114,96.8540375194577,291.098944744206,16,22,loss
2022-11-20,2022,0,,PIT,CIN,1461.62347066492,1567.40021829889,0.441585507588482,0.558414492411518,1441.43553561847,1544.36372114982,100.208246185993,210.951514315926,0.319092592549916,0.680907407450084,199.846748714895,239.268348271511,30,37,loss
2022-11-20,2022,0,,MIN,DAL,1618.06677614958,1589.87288490406,0.630990207517586,0.369009792482414,1613.1308268955,1618.48245938694,169.358248878576,182.170389046763,0.536202038535517,0.463797961464483,-105.627277609471,351.59607203326,3,40,loss
2022-11-20,2022,0,,LAC,KC,1477.65187386542,1695.00962777291,0.293791179492793,0.706208820507207,1490.4667236557,1663.75672944254,195.823707832228,293.126447748989,0.299041287841383,0.700958712158617,119.134044674479,325.270946050814,27,30,loss
2022-11-21,2022,1,,ARI,SF,1487.57890193686,1589.93313894846,0.356818810972796,0.643181189027204,1463.77538347294,1560.41257416292,146.714753657455,152.747437320883,0.28016179314463,0.71983820685537,73.5587187547321,300.565402093313,10,38,loss
2022-11-24,2022,0,,DET,BUF,1431.0473928417,1671.50263269346,0.26697954753611,0.73302045246389,1426.81072449458,1655.82780129227,155.599753236054,259.157412711773,0.26220779362378,0.73779220637622,217.158034170774,209.601086975792,25,28,loss
